20181128000001,E0037,3,0,F,N,15,F04
20181128000001,R0036,0,2,R2,R,0,A01
20181128000001,A0035,0,0,F,N,5,A01
20181128000001,A0034,1,0,L2,L,10,B07
20181128000001,Z0040,5,0,F,L,80,A09
20181128000001,U0044,3,0,R1,R,25,B07
20181128000001,Y0042,0,1,F,N,0,C07
20181128000001,A0043,0,2,R1,R,5,F09
20181128000001,B0041,2,0,L3,L,25,D06
20181128000001,J0039,4,0,L2,N,40,C04
20181128000001,U0038,4,0,F,N,35,A05
20181128000001,P0046,1,0,L1,L,20,F05
20181128000001,A0045,0,1,F,N,0,A01
20181128000001,J0047,1,0,F,N,10,C02
20181128000001,P0085,4,0,F,N,20,F04
20181128000001,M0084,1,0,L3,L,5,E10
20181128000001,I0048,0,1,L1,R,15,E10
20181128000001,F0080,0,3,F,N,0,A04
20181128000001,E0072,3,0,R3,R,20,F02
20181128000001,P0070,3,0,F,N,15,B06
20181128000001,W0056,1,0,F,N,5,A03
20181128000001,T0054,3,0,L3,L,30,D03
20181128000001,E0086,0,1,F,N,0,C07
20181128000001,U0083,0,1,F,N,0,A01
20181128000001,O0058,5,0,L3,N,24,C03
20181128000001,P0055,1,0,F,N,10,D08
20181128000001,X0053,1,0,F,N,5,F01
20181128000001,T0051,4,0,F,R,50,B08
20181128000001,R0049,1,0,F,N,10,B10
20181128000001,M0050,1,0,R3,R,20,C02
20181128000001,Q0052,4,0,R3,R,35,B07
20181128000001,U0060,1,0,F,N,25,C08
20181128000001,Z0057,4,0,F,N,21,C03
20181128000001,N0082,2,0,F,N,25,A01
20181128000001,M0075,3,0,F,N,20,E09
20181128000001,J0077,3,0,F,N,9,D10
20181128000001,J0079,4,0,L2,R,35,B04
20181128000001,I0078,3,0,L1,L,20,C01
20181128000001,G0081,1,0,F,N,20,D05
20181128000001,Z0076,2,0,F,N,11,D10
20181128000001,S0073,0,1,F,N,0,D02
20181128000001,L0074,0,3,R1,R,0,E02
20181128000001,O0071,3,0,F,N,15,D08
20181128000001,V0069,1,0,F,N,5,C01
20181128000001,A0067,2,0,R2,R,10,E08
20181128000001,R0068,1,0,L2,L,10,E01
20181128000001,R0061,2,0,L3,L,15,F10
20181128000001,D0059,4,0,L3,R,30,C08
20181128000001,V0063,2,0,R3,R,15,B07
20181128000001,F0066,1,0,R2,R,10,F04
20181128000001,N0097,1,0,F,N,20,F05
20181128000001,J0098,3,0,F,N,40,C03
20181128000001,A0099,3,0,F,N,15,C09
20181128000001,A0100,2,0,F,N,15,A03
20181128000001,X0064,2,0,F,R,50,C03
20181128000001,T0065,2,0,F,N,10,B04
20181128000001,K0062,1,0,F,N,5,D06
20181128000001,M0088,1,0,F,N,5,E05
20181128000001,E0087,1,0,R3,R,30,C07
20181128000001,A0096,3,0,R3,R,15,C09
20181128000001,M0095,2,0,L1,L,11,D10
20181128000001,C0094,1,0,F,N,10,B07
20181128000001,S0093,0,1,F,N,0,D04
20181128000001,J0092,0,0,R1,L,20,B02
20181128000001,C0091,5,0,F,N,7,A06
20181128000001,X0090,1,0,F,N,10,C03
20181128000001,G0089,1,0,F,N,6,D04
20181128000002,Y0004,1,0,L3,L,8,C03
20181128000002,S0002,3,0,F,N,15,D03
20181128000002,W0005,0,0,F,N,0,C01
20181128000002,R0001,1,0,F,N,40,B04
20181128000002,S0006,1,0,F,N,25,C05
20181128000002,O0003,3,0,F,N,50,D10
20181128000002,R0009,0,2,F,N,0,D01
20181128000002,C0014,0,0,F,N,10,D01
20181128000002,K0007,3,0,F,N,45,E08
20181128000002,A0008,0,1,F,N,0,F10
20181128000002,M0025,1,0,F,N,5,B08
20181128000002,E0010,3,0,R3,R,18,A07
20181128000002,V0023,5,0,L3,L,25,E06
20181128000002,Q0011,1,0,L3,L,10,F04
20181128000002,F0013,2,0,F,N,30,D09
20181128000002,K0012,0,2,L1,L,0,A01
20181128000002,D0024,0,1,R3,R,6,F05
20181128000002,L0026,1,0,F,N,10,A09
20181128000002,Y0015,0,3,L2,L,0,C08
20181128000002,F0021,1,0,F,N,15,A02
20181128000002,M0016,0,1,F,N,0,C09
20181128000002,L0017,5,0,F,N,28,E01
20181128000002,V0018,3,0,F,N,25,A05
20181128000002,S0019,1,0,F,N,30,A07
20181128000002,C0020,3,0,F,N,15,A08
20181128000002,E0028,0,2,R3,R,0,A01
20181128000002,U0022,1,0,F,N,12,F04
20181128000002,M0029,4,0,R1,R,26,A06
20181128000002,M0030,1,0,L3,L,15,B09
20181128000002,R0027,3,0,L2,L,15,F09
20181128000002,A0034,3,0,F,N,25,B04
20181128000002,R0036,2,0,F,N,3,A04
20181128000002,A0035,0,2,F,N,0,A06
20181128000002,D0032,3,0,L2,L,35,A10
20181128000002,B0033,1,0,F,N,15,E02
20181128000002,E0037,3,0,F,N,30,F02
20181128000002,S0031,3,0,F,N,55,F01
20181128000002,B0041,1,0,R3,R,30,D07
20181128000002,Y0042,3,0,F,N,15,C02
20181128000002,J0039,0,2,R3,N,30,C08
20181128000002,A0043,2,0,F,N,15,F05
20181128000002,U0038,1,0,F,N,12,A08
20181128000002,Z0040,2,0,R3,N,90,A09
20181128000002,U0044,0,0,F,N,25,B02
20181128000002,A0045,1,0,L1,L,5,A04
20181128000002,P0046,2,0,F,N,30,F10
20181128000002,J0047,1,0,F,N,15,C06
20181128000002,P0085,0,1,F,N,10,F01
20181128000002,P0070,2,0,R3,R,25,B07
20181128000002,E0072,0,1,R1,R,10,F08
20181128000002,F0080,1,0,R2,R,5,A03
20181128000002,I0048,4,0,R1,N,45,E01
20181128000002,M0084,0,2,R3,R,0,E09
20181128000002,U0083,2,0,F,N,10,A07
20181128000002,E0086,1,0,F,N,5,C06
20181128000002,Z0057,4,0,F,N,41,C10
20181128000002,U0060,0,1,F,N,0,C02
20181128000002,Q0052,0,1,F,N,25,B02
20181128000002,M0050,1,0,F,N,25,C04
20181128000002,R0049,0,2,F,N,0,B01
20181128000002,T0051,5,0,R3,R,90,B05
20181128000002,X0053,3,0,F,N,20,F02
20181128000002,P0055,5,0,R2,N,15,D03
20181128000002,V0069,2,0,F,N,15,C05
20181128000002,O0058,4,0,R2,N,54,C07
20181128000002,T0054,0,1,F,N,20,D08
20181128000002,W0056,3,0,F,N,20,A06
20181128000002,F0066,0,0,F,N,10,F07
20181128000002,V0063,0,1,F,N,5,B06
20181128000002,D0059,3,0,F,N,50,C09
20181128000002,R0061,3,0,R2,R,30,F05
20181128000002,A0067,3,0,L2,L,25,E04
20181128000002,R0068,3,0,R1,R,25,E07
20181128000002,O0071,1,0,L3,L,20,D02
20181128000002,L0074,1,0,F,N,5,E09
20181128000002,S0073,4,0,F,N,20,D09
20181128000002,Z0076,1,0,R2,R,4,D09
20181128000002,G0081,2,0,F,N,9,D03
20181128000002,I0078,1,0,F,N,25,C10
20181128000002,J0079,4,0,F,N,65,B07
20181128000002,N0082,1,0,R1,R,30,A04
20181128000002,J0077,5,0,R2,R,34,D03
20181128000002,M0075,3,0,R3,R,35,E09
20181128000002,N0097,0,1,F,N,10,F05
20181128000002,J0098,1,0,F,N,45,C09
20181128000002,A0099,3,0,F,N,30,C06
20181128000002,A0100,2,0,F,N,25,A05
20181128000002,X0064,4,0,L3,N,80,C10
20181128000002,T0065,0,2,F,N,0,B01
20181128000002,K0062,2,0,L3,L,4,D08
20181128000002,M0088,0,0,F,N,5,E08
20181128000002,E0087,0,2,F,N,10,C09
20181128000002,A0096,0,0,F,N,15,C01
20181128000002,M0095,4,0,L2,L,31,D01
20181128000002,C0094,0,0,F,N,10,B09
20181128000002,S0093,1,0,F,N,5,D04
20181128000002,J0092,0,3,L1,N,0,B05
20181128000002,C0091,0,0,F,N,7,A04
20181128000002,X0090,3,0,L3,L,25,C03
20181128000002,G0089,0,0,F,N,6,D07
20181128000003,O0003,0,3,F,N,20,D06
20181128000003,Y0004,1,0,F,N,13,C02
20181128000003,S0002,1,0,F,N,20,D08
20181128000003,W0005,0,2,F,N,0,C10
20181128000003,R0001,2,0,F,N,50,B04
20181128000003,S0006,0,2,L3,L,5,C10
20181128000003,C0014,2,0,F,N,20,D08
20181128000003,R0009,3,0,R3,R,15,D05
20181128000003,K0007,0,1,F,N,35,E05
20181128000003,A0008,3,0,L3,L,15,F04
20181128000003,Y0015,0,1,F,N,0,C04
20181128000003,K0012,0,1,F,N,0,A09
20181128000003,D0024,3,0,F,N,21,F08
20181128000003,L0026,1,0,F,N,4,A09
20181128000003,Q0011,1,0,F,N,15,F02
20181128000003,F0013,0,1,F,N,20,D09
20181128000003,V0023,1,0,F,N,30,E07
20181128000003,E0010,1,0,L1,L,23,A03
20181128000003,M0025,2,0,R1,R,15,B04
20181128000003,C0020,5,0,F,N,40,A05
20181128000003,S0019,2,0,R1,R,40,A02
20181128000003,V0018,0,1,F,N,15,A04
20181128000003,L0017,0,2,F,N,8,E10
20181128000003,M0016,3,0,F,N,4,C09
20181128000003,U0022,3,0,F,N,27,F02
20181128000003,M0029,0,0,L2,L,26,A08
20181128000003,E0028,3,0,F,N,15,A01
20181128000003,M0030,4,0,F,N,35,B05
20181128000003,R0027,0,1,F,N,5,F10
20181128000003,F0021,3,0,L2,L,30,A05
20181128000003,S0031,1,0,L1,L,60,F02
20181128000003,E0037,0,0,F,N,30,F02
20181128000003,B0033,3,0,F,N,30,E09
20181128000003,D0032,0,2,F,N,15,A01
20181128000003,A0035,1,0,F,N,5,A02
20181128000003,R0036,0,2,F,N,0,A02
20181128000003,A0034,1,0,L2,L,30,B05
20181128000003,U0044,0,0,F,N,25,B02
20181128000003,Z0040,2,0,L1,L,100,A06
20181128000003,B0041,1,0,F,N,35,D01
20181128000003,Y0042,3,0,F,N,30,C03
20181128000003,J0039,3,0,F,N,50,C07
20181128000003,A0043,0,2,L3,L,0,F02
20181128000003,U0038,1,0,F,N,17,A09
20181128000003,J0047,1,0,R3,R,20,C02
20181128000003,P0046,1,0,F,N,35,F09
20181128000003,A0045,0,2,F,N,0,A07
20181128000003,M0084,1,0,R2,R,5,E04
20181128000003,I0048,3,0,F,N,65,E05
20181128000003,P0085,0,2,F,N,0,F10
20181128000003,P0070,0,1,R2,R,15,B08
20181128000003,E0072,0,2,L3,L,0,F10
20181128000003,F0080,2,0,F,N,15,A06
20181128000003,T0051,2,0,R2,N,30,B03
20181128000003,X0053,2,0,F,N,30,F03
20181128000003,R0049,1,0,R2,R,5,B05
20181128000003,M0050,2,0,F,N,35,C01
20181128000003,Q0052,0,2,F,N,5,B06
20181128000003,U0060,0,1,F,N,0,C01
20181128000003,Z0057,1,0,F,N,46,C09
20181128000003,E0086,1,0,F,N,3,C06
20181128000003,U0083,1,0,F,N,15,A01
20181128000003,P0055,4,0,R2,R,45,D06
20181128000003,V0069,0,1,F,N,5,C07
20181128000003,O0058,4,0,L1,N,84,C07
20181128000003,T0054,0,1,F,N,10,D10
20181128000003,W0056,5,0,F,N,13,A09
20181128000003,F0066,1,0,F,N,15,F06
20181128000003,V0063,2,0,F,N,15,B01
20181128000003,D0059,0,3,F,N,30,C08
20181128000003,R0061,1,0,F,N,35,F06
20181128000003,A0067,1,0,F,N,30,E09
20181128000003,R0068,0,0,F,N,25,E03
20181128000003,O0071,0,1,F,N,10,D09
20181128000003,L0074,2,0,L2,L,15,E07
20181128000003,S0073,0,1,F,N,0,D04
20181128000003,Z0076,1,0,F,N,9,D01
20181128000003,G0081,5,0,F,N,34,D06
20181128000003,I0078,4,0,F,N,45,C09
20181128000003,J0079,3,0,R1,N,85,B04
20181128000003,N0082,1,0,L2,L,35,A02
20181128000003,J0077,0,3,R2,R,4,D06
20181128000003,M0075,0,0,F,N,35,E08
20181128000003,N0097,3,0,L1,L,25,F10
20181128000003,J0098,1,0,F,N,50,C06
20181128000003,A0099,0,1,L1,L,20,C08
20181128000003,A0100,1,0,F,N,30,A07
20181128000003,X0064,1,0,L2,N,85,C07
20181128000003,T0065,2,0,F,N,10,B04
20181128000003,K0062,1,0,F,N,9,D06
20181128000003,M0088,0,2,R1,R,0,E10
20181128000003,E0087,0,0,R2,R,10,C08
20181128000003,A0096,2,0,R1,R,25,C03
20181128000003,M0095,1,0,F,N,36,D02
20181128000003,C0094,0,1,R3,R,0,B10
20181128000003,S0093,3,0,R1,R,20,D10
20181128000003,J0092,0,2,L1,R,0,B05
20181128000003,C0091,0,1,F,N,0,A02
20181128000003,X0090,0,1,R2,R,15,C05
20181128000003,G0089,3,0,F,N,21,D05
20181128000004,S0006,3,0,F,N,20,C03
20181128000004,S0002,3,0,F,N,35,D02
20181128000004,O0003,0,2,F,N,0,D10
20181128000004,Y0004,1,0,F,N,18,C09
20181128000004,R0001,5,0,F,N,75,B10
20181128000004,W0005,1,0,L1,L,5,C05
20181128000004,R0009,4,0,F,N,35,D10
20181128000004,C0014,3,0,F,N,35,D03
20181128000004,A0008,3,0,F,N,30,F02
20181128000004,K0007,3,0,L3,L,50,E05
20181128000004,D0024,1,0,L2,L,26,F05
20181128000004,K0012,1,0,F,N,5,A09
20181128000004,Y0015,3,0,R3,R,15,C06
20181128000004,V0023,0,0,F,N,30,E09
20181128000004,F0013,5,0,F,N,45,D02
20181128000004,Q0011,1,0,F,N,20,F08
20181128000004,L0026,0,0,F,N,4,A01
20181128000004,S0019,0,2,L3,L,20,A08
20181128000004,C0020,0,2,F,N,20,A08
20181128000004,V0018,0,1,L2,L,5,A09
20181128000004,M0025,1,0,F,N,6,B05
20181128000004,E0010,1,0,R1,R,28,A04
20181128000004,R0027,2,0,R3,R,15,F01
20181128000004,L0017,1,0,R2,R,13,E09
20181128000004,M0016,1,0,L3,L,9,C06
20181128000004,U0022,2,0,F,N,37,F10
20181128000004,M0029,3,0,R3,R,41,A03
20181128000004,E0028,1,0,R1,R,6,A10
20181128000004,M0030,4,0,L3,L,55,B05
20181128000004,A0034,1,0,R3,R,35,B09
20181128000004,R0036,3,0,F,N,15,A02
20181128000004,A0035,0,0,F,N,5,A04
20181128000004,D0032,5,0,L1,L,40,A05
20181128000004,B0033,1,0,F,N,35,E03
20181128000004,E0037,0,1,R1,R,20,F05
20181128000004,S0031,5,0,R2,R,85,F07
20181128000004,F0021,1,0,F,N,35,A06
20181128000004,Y0042,0,1,R1,R,20,C08
20181128000004,B0041,1,0,F,N,40,D01
20181128000004,Z0040,3,0,F,L,120,A03
20181128000004,U0044,0,1,F,N,15,B07
20181128000004,A0045,0,1,F,N,0,A03
20181128000004,P0046,0,1,F,N,25,F05
20181128000004,J0047,3,0,F,N,35,C07
20181128000004,U0038,2,0,F,N,27,A01
20181128000004,A0043,3,0,L1,L,15,F09
20181128000004,J0039,4,0,L2,N,80,C08
20181128000004,F0080,3,0,F,N,30,A01
20181128000004,E0072,0,1,F,N,0,F04
20181128000004,P0070,5,0,R1,R,40,B04
20181128000004,I0048,2,0,R2,R,75,E05
20181128000004,M0084,2,0,L3,L,15,E04
20181128000004,P0085,2,0,F,N,10,F10
20181128000004,R0049,2,0,F,N,15,B07
20181128000004,X0053,5,0,F,N,55,F06
20181128000004,T0051,4,0,R3,L,60,B09
20181128000004,U0083,0,1,F,N,5,A08
20181128000004,M0050,1,0,L3,L,40,C09
20181128000004,Q0052,1,0,R3,R,10,B03
20181128000004,U0060,1,0,F,N,5,C01
20181128000004,Z0057,1,0,F,N,51,C07
20181128000004,E0086,0,0,R1,R,3,C04
20181128000004,P0055,4,0,F,N,75,D10
20181128000004,V0069,0,1,F,N,0,C10
20181128000004,S0073,3,0,F,N,15,D07
20181128000004,L0074,1,0,F,N,20,E08
20181128000004,O0071,3,0,F,N,25,D05
20181128000004,R0068,1,0,F,N,30,E09
20181128000004,A0067,2,0,L2,L,40,E02
20181128000004,R0061,2,0,L2,L,45,F08
20181128000004,D0059,1,0,R1,N,35,C02
20181128000004,V0063,2,0,R1,R,25,B07
20181128000004,F0066,2,0,L1,L,25,F07
20181128000004,W0056,1,0,F,N,18,A02
20181128000004,T0054,5,0,F,N,35,D04
20181128000004,O0058,2,0,L3,N,94,C07
20181128000004,Z0076,0,1,F,N,0,D05
20181128000004,G0081,2,0,F,N,44,D07
20181128000004,I0078,1,0,L1,L,50,C03
20181128000004,J0079,0,2,L3,N,75,B07
20181128000004,J0077,1,0,L1,L,9,D10
20181128000004,N0082,2,0,F,N,45,A09
20181128000004,X0090,3,0,F,N,30,C01
20181128000004,C0091,3,0,F,N,4,A07
20181128000004,J0092,3,0,R3,N,20,B05
20181128000004,S0093,1,0,F,N,25,D07
20181128000004,C0094,3,0,F,N,15,B09
20181128000004,M0095,1,0,F,N,41,D10
20181128000004,A0096,0,0,F,N,25,C03
20181128000004,E0087,1,0,F,N,15,C03
20181128000004,M0088,3,0,F,N,15,E02
20181128000004,K0062,5,0,F,N,10,D08
20181128000004,T0065,0,1,F,N,0,B09
20181128000004,X0064,5,0,F,R,125,C06
20181128000004,A0100,5,0,F,N,55,A05
20181128000004,A0099,5,0,L1,L,13,C05
20181128000004,J0098,3,0,F,N,65,C03
20181128000004,N0097,0,0,F,N,25,F10
20181128000004,M0075,1,0,L3,L,40,E01
20181128000004,G0089,3,0,F,N,36,D02
20181128000005,W0005,3,0,L3,L,20,C03
20181128000005,R0001,3,0,R2,R,90,B08
20181128000005,Y0004,0,1,F,N,8,C07
20181128000005,O0003,1,0,F,N,1,D01
20181128000005,S0002,3,0,F,N,50,D07
20181128000005,S0006,0,0,L1,L,20,C09
20181128000005,C0014,4,0,F,N,55,D01
20181128000005,R0009,0,2,F,N,15,D06
20181128000005,K0007,2,0,R3,R,60,E08
20181128000005,A0008,3,0,F,N,45,F08
20181128000005,Y0015,1,0,L2,L,6,C08
20181128000005,K0012,1,0,F,N,10,A10
20181128000005,D0024,2,0,F,N,36,F10
20181128000005,L0026,1,0,F,N,2,A02
20181128000005,Q0011,3,0,F,N,10,F05
20181128000005,F0013,0,0,F,N,45,D02
20181128000005,V0023,2,0,F,N,12,E03
20181128000005,E0010,3,0,L1,L,12,A05
20181128000005,M0025,3,0,L2,L,21,B03
20181128000005,V0018,3,0,F,N,20,A08
20181128000005,C0020,1,0,F,N,7,A06
20181128000005,S0019,1,0,R1,R,25,A06
20181128000005,M0030,0,1,F,N,6,B06
20181128000005,E0028,3,0,L3,L,21,A08
20181128000005,M0029,2,0,R3,R,51,A02
20181128000005,U0022,2,0,F,N,47,F02
20181128000005,M0016,0,2,F,N,0,C07
20181128000005,L0017,1,0,F,N,18,E05
20181128000005,R0027,1,0,L2,L,20,F08
20181128000005,F0021,1,0,F,N,40,A02
20181128000005,S0031,1,0,F,N,90,F09
20181128000005,E0037,3,0,L3,L,35,F03
20181128000005,B0033,3,0,R2,R,15,E03
20181128000005,D0032,0,0,F,N,40,A02
20181128000005,A0035,0,1,F,N,0,A05
20181128000005,R0036,0,0,R3,R,4,A08
20181128000005,A0034,0,1,F,N,25,B06
20181128000005,U0044,0,1,F,N,5,B01
20181128000005,Z0040,4,0,L3,N,150,A06
20181128000005,B0041,0,0,F,N,40,D05
20181128000005,Y0042,1,0,L1,L,25,C05
20181128000005,A0043,0,0,F,N,15,F01
20181128000005,J0039,4,0,F,R,110,C04
20181128000005,U0038,3,0,R2,R,42,A01
20181128000005,J0047,3,0,F,N,50,C09
20181128000005,P0046,1,0,F,N,30,F05
20181128000005,A0045,3,0,F,N,15,A02
20181128000005,I0048,3,0,R3,L,95,E05
20181128000005,P0085,4,0,F,N,30,F02
20181128000005,M0084,1,0,F,N,20,E08
20181128000005,P0070,0,1,L2,L,30,B03
20181128000005,E0072,0,1,F,N,0,F07
20181128000005,F0080,1,0,F,N,35,A05
20181128000005,T0051,5,0,F,N,100,B08
20181128000005,X0053,3,0,F,N,70,F08
20181128000005,R0049,1,0,F,N,20,B01
20181128000005,E0086,2,0,F,N,13,C06
20181128000005,Z0057,0,1,F,N,41,C03
20181128000005,U0060,0,2,F,N,0,C05
20181128000005,M0050,3,0,F,N,16,C04
20181128000005,Q0052,1,0,F,N,15,B05
20181128000005,U0083,1,0,F,N,10,A01
20181128000005,V0063,2,0,F,N,35,B10
20181128000005,D0059,5,0,F,L,22,C04
20181128000005,R0061,5,0,F,N,70,F01
20181128000005,V0069,1,0,F,N,1,C10
20181128000005,S0073,4,0,R3,R,35,D02
20181128000005,L0074,1,0,F,N,25,E06
20181128000005,O0071,0,1,R2,R,15,D08
20181128000005,R0068,3,0,R3,R,45,E01
20181128000005,A0067,4,0,F,N,60,E05
20181128000005,P0055,0,1,R2,N,70,D08
20181128000005,O0058,5,0,L3,R,134,C03
20181128000005,T0054,1,0,F,N,40,D04
20181128000005,W0056,3,0,R2,R,33,A02
20181128000005,F0066,0,2,F,N,0,F08
20181128000005,G0081,2,0,F,N,16,D01
20181128000005,Z0076,2,0,R1,R,3,D09
20181128000005,T0065,3,0,F,N,15,B06
20181128000005,K0062,3,0,F,N,25,D08
20181128000005,M0088,1,0,F,N,20,E07
20181128000005,E0087,3,0,F,N,9,C04
20181128000005,A0096,2,0,L1,L,35,C10
20181128000005,M0095,0,1,F,N,31,D07
20181128000005,C0094,4,0,L3,L,10,B10
20181128000005,J0077,3,0,F,N,24,D02
20181128000005,N0082,2,0,R3,R,55,A06
20181128000005,X0090,4,0,F,N,15,C02
20181128000005,C0091,2,0,R3,R,14,A09
20181128000005,J0092,3,0,L1,N,40,B02
20181128000005,S0093,5,0,R3,R,50,D04
20181128000005,I0078,1,0,F,N,55,C05
20181128000005,J0079,5,0,F,L,115,B08
20181128000005,N0097,3,0,L2,L,40,F04
20181128000005,J0098,3,0,F,N,80,C03
20181128000005,A0099,1,0,F,N,18,C03
20181128000005,A0100,0,1,F,N,45,A02
